event_id,timestamp,machine_id,plc_name,tag_name,tag_value,data_type,event_type,product_code,batch_id,shift,source_system
59191,2026-01-30T10:47:25.940Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,144.09,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59192,2026-01-30T10:47:26.132Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.68,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59193,2026-01-30T10:47:26.369Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59194,2026-01-30T10:47:26.452Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59195,2026-01-30T10:47:26.621Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59196,2026-01-30T10:47:26.659Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59197,2026-01-30T10:47:26.777Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59198,2026-01-30T10:47:27.048Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59199,2026-01-30T10:47:27.198Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.68,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59200,2026-01-30T10:47:27.256Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,114.77,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59201,2026-01-30T10:47:27.478Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,144.07,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59202,2026-01-30T10:47:27.643Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.83,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59203,2026-01-30T10:47:27.854Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59204,2026-01-30T10:47:27.966Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59205,2026-01-30T10:47:28.148Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59206,2026-01-30T10:47:28.190Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59207,2026-01-30T10:47:28.294Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59208,2026-01-30T10:47:28.578Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59209,2026-01-30T10:47:28.728Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,41.41,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59210,2026-01-30T10:47:28.792Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,113.57,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59211,2026-01-30T10:47:29.011Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.0,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59212,2026-01-30T10:47:29.183Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,103.43,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59213,2026-01-30T10:47:29.436Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59214,2026-01-30T10:47:29.533Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59215,2026-01-30T10:47:29.695Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59216,2026-01-30T10:47:29.734Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59217,2026-01-30T10:47:29.834Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59218,2026-01-30T10:47:30.100Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59219,2026-01-30T10:47:30.257Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,43.69,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59220,2026-01-30T10:47:30.312Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,110.2,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59221,2026-01-30T10:47:30.499Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.5,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59222,2026-01-30T10:47:30.635Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,HMI heartbeat,1,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59223,2026-01-30T10:47:30.675Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.32,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59224,2026-01-30T10:47:30.913Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59225,2026-01-30T10:47:31.001Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59226,2026-01-30T10:47:31.168Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59227,2026-01-30T10:47:31.200Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59228,2026-01-30T10:47:31.290Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59229,2026-01-30T10:47:31.578Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59230,2026-01-30T10:47:31.697Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,38.3,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59231,2026-01-30T10:47:31.747Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,112.66,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59232,2026-01-30T10:47:31.934Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,140.48,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59233,2026-01-30T10:47:32.095Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,97.52,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59234,2026-01-30T10:47:32.318Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59235,2026-01-30T10:47:32.376Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59236,2026-01-30T10:47:32.555Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59237,2026-01-30T10:47:32.594Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59238,2026-01-30T10:47:32.718Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59239,2026-01-30T10:47:33.018Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59240,2026-01-30T10:47:33.162Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,42.5,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59241,2026-01-30T10:47:33.217Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,109.55,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59242,2026-01-30T10:47:33.436Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,139.98,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59243,2026-01-30T10:47:33.610Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,102.16,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59244,2026-01-30T10:47:33.814Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59245,2026-01-30T10:47:33.918Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59246,2026-01-30T10:47:34.121Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59247,2026-01-30T10:47:34.153Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59248,2026-01-30T10:47:34.283Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59249,2026-01-30T10:47:34.513Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59250,2026-01-30T10:47:34.689Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,41.77,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59251,2026-01-30T10:47:34.754Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,108.51,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59252,2026-01-30T10:47:34.926Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.33,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59253,2026-01-30T10:47:35.152Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.94,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59254,2026-01-30T10:47:35.330Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59255,2026-01-30T10:47:35.431Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59256,2026-01-30T10:47:35.602Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59257,2026-01-30T10:47:35.635Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59258,2026-01-30T10:47:35.757Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59259,2026-01-30T10:47:36.030Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59260,2026-01-30T10:47:36.147Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,42.5,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59261,2026-01-30T10:47:36.225Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.93,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59262,2026-01-30T10:47:36.395Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,142.45,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59263,2026-01-30T10:47:36.587Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.34,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59264,2026-01-30T10:47:36.802Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59265,2026-01-30T10:47:36.909Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59266,2026-01-30T10:47:37.067Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59267,2026-01-30T10:47:37.108Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59268,2026-01-30T10:47:37.228Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59269,2026-01-30T10:47:37.472Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59270,2026-01-30T10:47:37.629Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,48.04,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59271,2026-01-30T10:47:37.704Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,112.45,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59272,2026-01-30T10:47:37.924Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.34,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59273,2026-01-30T10:47:38.105Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,98.19,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59274,2026-01-30T10:47:38.317Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59275,2026-01-30T10:47:38.409Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59276,2026-01-30T10:47:38.584Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59277,2026-01-30T10:47:38.617Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59278,2026-01-30T10:47:38.715Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59279,2026-01-30T10:47:38.987Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59280,2026-01-30T10:47:39.142Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,47.93,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59281,2026-01-30T10:47:39.205Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,107.69,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59282,2026-01-30T10:47:39.375Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.3,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59283,2026-01-30T10:47:39.557Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,99.58,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59284,2026-01-30T10:47:39.798Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59285,2026-01-30T10:47:39.842Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59286,2026-01-30T10:47:40.038Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59287,2026-01-30T10:47:40.103Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59288,2026-01-30T10:47:40.314Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59289,2026-01-30T10:47:40.809Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59290,2026-01-30T10:47:41.108Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.7,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59291,2026-01-30T10:47:41.212Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,113.63,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59292,2026-01-30T10:47:41.601Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,140.52,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59293,2026-01-30T10:47:41.972Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,92.4815664555454,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59294,2026-01-30T10:47:42.331Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59295,2026-01-30T10:47:42.537Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59296,2026-01-30T10:47:42.868Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59297,2026-01-30T10:47:42.907Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59298,2026-01-30T10:47:43.031Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59299,2026-01-30T10:47:43.380Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59300,2026-01-30T10:47:43.563Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.31,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59301,2026-01-30T10:47:43.607Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,105.11,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59302,2026-01-30T10:47:43.833Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.89,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59303,2026-01-30T10:47:44.091Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.14,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59304,2026-01-30T10:47:44.343Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59305,2026-01-30T10:47:44.470Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59306,2026-01-30T10:47:44.663Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59307,2026-01-30T10:47:44.707Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59308,2026-01-30T10:47:44.839Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59309,2026-01-30T10:47:45.088Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59310,2026-01-30T10:47:45.272Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,45.05,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59311,2026-01-30T10:47:45.331Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,106.25,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59312,2026-01-30T10:47:45.537Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,141.69,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59313,2026-01-30T10:47:45.742Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,100.78,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59314,2026-01-30T10:47:45.995Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59315,2026-01-30T10:47:46.050Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59316,2026-01-30T10:47:46.266Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59317,2026-01-30T10:47:46.307Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59318,2026-01-30T10:47:46.443Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59319,2026-01-30T10:47:46.725Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Film registration mark detected,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59320,2026-01-30T10:47:46.871Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rAngleSealingCrimper,39.74,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59321,2026-01-30T10:47:46.951Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,rPercSealingAngle,118.13,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59322,2026-01-30T10:47:47.179Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Sealing temperature actual,143.26,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59323,2026-01-30T10:47:47.361Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Main motor speed percent,101.48,REAL,ANALOG_SAMPLE,FG-A,BATCH-1011,DAY,synthetic_plc
59324,2026-01-30T10:47:47.591Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Vision inspection complete,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59325,2026-01-30T10:47:47.682Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Reject blowoff command,0,BOOL,STATE,FG-A,BATCH-1011,DAY,synthetic_plc
59326,2026-01-30T10:47:47.883Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59327,2026-01-30T10:47:47.917Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Monitoring home position (CAM004),0,BOOL,FALLING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
59328,2026-01-30T10:47:48.035Z,SYNTH_PACK_LINE_01,SYNTH_PLC_01,Infeed product present,1,BOOL,RISING_EDGE,FG-A,BATCH-1011,DAY,synthetic_plc
