cycle_index,cycle_start_time,cycle_end_time,cycle_ms,product_code,batch_id,shift,fault_mode,is_long_gap,is_abnormal_cycle
5279,2026-01-30T10:31:05.790Z,2026-01-30T10:31:07.413Z,1623,FG-A,BATCH-1010,DAY,normal,0,0
5280,2026-01-30T10:31:07.413Z,2026-01-30T10:31:09.075Z,1662,FG-A,BATCH-1010,DAY,normal,0,0
5281,2026-01-30T10:31:09.075Z,2026-01-30T10:31:10.804Z,1729,FG-A,BATCH-1010,DAY,normal,0,0
5282,2026-01-30T10:31:10.804Z,2026-01-30T10:31:12.432Z,1628,FG-A,BATCH-1010,DAY,normal,0,0
5283,2026-01-30T10:31:12.432Z,2026-01-30T10:31:13.979Z,1547,FG-A,BATCH-1010,DAY,normal,0,0
5284,2026-01-30T10:31:13.979Z,2026-01-30T10:31:15.579Z,1600,FG-A,BATCH-1010,DAY,normal,0,0
5285,2026-01-30T10:31:15.579Z,2026-01-30T10:31:17.120Z,1541,FG-A,BATCH-1010,DAY,normal,0,0
5286,2026-01-30T10:31:17.120Z,2026-01-30T10:31:18.782Z,1662,FG-A,BATCH-1010,DAY,normal,0,0
5287,2026-01-30T10:31:18.782Z,2026-01-30T10:31:20.358Z,1576,FG-A,BATCH-1010,DAY,normal,0,0
5288,2026-01-30T10:31:20.358Z,2026-01-30T10:31:22.110Z,1752,FG-A,BATCH-1010,DAY,normal,0,0
5289,2026-01-30T10:31:22.110Z,2026-01-30T10:31:23.771Z,1661,FG-A,BATCH-1010,DAY,normal,0,0
5290,2026-01-30T10:31:23.771Z,2026-01-30T10:31:25.356Z,1585,FG-A,BATCH-1010,DAY,normal,0,0
5291,2026-01-30T10:31:25.356Z,2026-01-30T10:31:27.030Z,1674,FG-A,BATCH-1010,DAY,normal,0,0
5292,2026-01-30T10:31:27.030Z,2026-01-30T10:31:28.677Z,1647,FG-A,BATCH-1010,DAY,normal,0,0
5293,2026-01-30T10:31:28.677Z,2026-01-30T10:31:30.360Z,1683,FG-A,BATCH-1010,DAY,normal,0,0
5294,2026-01-30T10:31:30.360Z,2026-01-30T10:31:31.847Z,1487,FG-A,BATCH-1010,DAY,normal,0,0
5295,2026-01-30T10:31:31.847Z,2026-01-30T10:31:33.467Z,1620,FG-A,BATCH-1010,DAY,normal,0,0
5296,2026-01-30T10:31:33.467Z,2026-01-30T10:31:34.951Z,1484,FG-A,BATCH-1010,DAY,normal,0,0
5297,2026-01-30T10:31:34.951Z,2026-01-30T10:31:40.474Z,5523,FG-A,BATCH-1010,DAY,jam_recovery,1,1
5298,2026-01-30T10:31:40.474Z,2026-01-30T10:31:41.997Z,1523,FG-A,BATCH-1010,DAY,normal,0,0
5299,2026-01-30T10:31:41.997Z,2026-01-30T10:31:43.686Z,1689,FG-A,BATCH-1010,DAY,normal,0,0
5300,2026-01-30T10:31:43.686Z,2026-01-30T10:31:45.198Z,1512,FG-A,BATCH-1010,DAY,normal,0,0
5301,2026-01-30T10:31:45.198Z,2026-01-30T10:31:46.952Z,1754,FG-A,BATCH-1010,DAY,normal,0,0
5302,2026-01-30T10:31:46.952Z,2026-01-30T10:31:48.528Z,1576,FG-A,BATCH-1010,DAY,normal,0,0
5303,2026-01-30T10:31:48.528Z,2026-01-30T10:31:50.032Z,1504,FG-A,BATCH-1010,DAY,normal,0,0
5304,2026-01-30T10:31:50.032Z,2026-01-30T10:31:51.781Z,1749,FG-A,BATCH-1010,DAY,normal,0,0
5305,2026-01-30T10:31:51.781Z,2026-01-30T10:31:53.481Z,1700,FG-A,BATCH-1010,DAY,normal,0,0
5306,2026-01-30T10:31:53.481Z,2026-01-30T10:31:55.138Z,1657,FG-A,BATCH-1010,DAY,normal,0,0
5307,2026-01-30T10:31:55.138Z,2026-01-30T10:31:56.758Z,1620,FG-A,BATCH-1010,DAY,normal,0,0
5308,2026-01-30T10:31:56.758Z,2026-01-30T10:31:58.450Z,1692,FG-A,BATCH-1010,DAY,normal,0,0
5309,2026-01-30T10:31:58.450Z,2026-01-30T10:32:00.158Z,1708,FG-A,BATCH-1010,DAY,normal,0,0
5310,2026-01-30T10:32:00.158Z,2026-01-30T10:32:01.748Z,1590,FG-A,BATCH-1010,DAY,normal,0,0
5311,2026-01-30T10:32:01.748Z,2026-01-30T10:32:03.346Z,1598,FG-A,BATCH-1010,DAY,normal,0,0
5312,2026-01-30T10:32:03.346Z,2026-01-30T10:32:04.965Z,1619,FG-A,BATCH-1010,DAY,normal,0,0
5313,2026-01-30T10:32:04.965Z,2026-01-30T10:32:06.567Z,1602,FG-A,BATCH-1010,DAY,normal,0,0
5314,2026-01-30T10:32:06.567Z,2026-01-30T10:32:08.152Z,1585,FG-A,BATCH-1010,DAY,normal,0,0
5315,2026-01-30T10:32:08.152Z,2026-01-30T10:32:09.728Z,1576,FG-A,BATCH-1010,DAY,normal,0,0
5316,2026-01-30T10:32:09.728Z,2026-01-30T10:32:12.950Z,3222,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5317,2026-01-30T10:32:12.950Z,2026-01-30T10:32:14.573Z,1623,FG-A,BATCH-1010,DAY,normal,0,0
5318,2026-01-30T10:32:14.573Z,2026-01-30T10:32:16.094Z,1521,FG-A,BATCH-1010,DAY,normal,0,0
5319,2026-01-30T10:32:16.094Z,2026-01-30T10:32:17.658Z,1564,FG-A,BATCH-1010,DAY,normal,0,0
5320,2026-01-30T10:32:17.658Z,2026-01-30T10:32:19.267Z,1609,FG-A,BATCH-1010,DAY,normal,0,0
5321,2026-01-30T10:32:19.267Z,2026-01-30T10:32:20.969Z,1702,FG-A,BATCH-1010,DAY,normal,0,0
5322,2026-01-30T10:32:20.969Z,2026-01-30T10:32:22.501Z,1532,FG-A,BATCH-1010,DAY,normal,0,0
5323,2026-01-30T10:32:22.501Z,2026-01-30T10:32:24.352Z,1851,FG-A,BATCH-1010,DAY,normal,0,0
5324,2026-01-30T10:32:24.352Z,2026-01-30T10:32:26.054Z,1702,FG-A,BATCH-1010,DAY,normal,0,0
5325,2026-01-30T10:32:26.054Z,2026-01-30T10:32:27.599Z,1545,FG-A,BATCH-1010,DAY,normal,0,0
5326,2026-01-30T10:32:27.599Z,2026-01-30T10:32:30.616Z,3017,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5327,2026-01-30T10:32:30.616Z,2026-01-30T10:32:32.199Z,1583,FG-A,BATCH-1010,DAY,normal,0,0
5328,2026-01-30T10:32:32.199Z,2026-01-30T10:32:33.996Z,1797,FG-A,BATCH-1010,DAY,normal,0,0
5329,2026-01-30T10:32:33.996Z,2026-01-30T10:32:35.445Z,1449,FG-A,BATCH-1010,DAY,normal,0,0
5330,2026-01-30T10:32:35.445Z,2026-01-30T10:32:37.211Z,1766,FG-A,BATCH-1010,DAY,normal,0,0
5331,2026-01-30T10:32:37.211Z,2026-01-30T10:32:38.794Z,1583,FG-A,BATCH-1010,DAY,normal,0,0
5332,2026-01-30T10:32:38.794Z,2026-01-30T10:32:40.648Z,1854,FG-A,BATCH-1010,DAY,normal,0,0
5333,2026-01-30T10:32:40.648Z,2026-01-30T10:32:42.195Z,1547,FG-A,BATCH-1010,DAY,normal,0,0
5334,2026-01-30T10:32:42.195Z,2026-01-30T10:32:43.839Z,1644,FG-A,BATCH-1010,DAY,normal,0,0
5335,2026-01-30T10:32:43.839Z,2026-01-30T10:32:51.847Z,8008,FG-A,BATCH-1010,DAY,long_gap,1,1
5336,2026-01-30T10:32:51.847Z,2026-01-30T10:32:53.517Z,1670,FG-A,BATCH-1010,DAY,normal,0,0
5337,2026-01-30T10:32:53.517Z,2026-01-30T10:32:55.073Z,1556,FG-A,BATCH-1010,DAY,normal,0,0
5338,2026-01-30T10:32:55.073Z,2026-01-30T10:32:56.695Z,1622,FG-A,BATCH-1010,DAY,normal,0,0
5339,2026-01-30T10:32:56.695Z,2026-01-30T10:32:58.344Z,1649,FG-A,BATCH-1010,DAY,normal,0,0
5340,2026-01-30T10:32:58.344Z,2026-01-30T10:33:00.006Z,1662,FG-A,BATCH-1010,DAY,normal,0,0
5341,2026-01-30T10:33:00.006Z,2026-01-30T10:33:01.540Z,1534,FG-A,BATCH-1010,DAY,normal,0,0
5342,2026-01-30T10:33:01.540Z,2026-01-30T10:33:03.007Z,1467,FG-A,BATCH-1010,DAY,normal,0,0
5343,2026-01-30T10:33:03.007Z,2026-01-30T10:33:04.643Z,1636,FG-A,BATCH-1010,DAY,normal,0,0
5344,2026-01-30T10:33:04.643Z,2026-01-30T10:33:06.165Z,1522,FG-A,BATCH-1010,DAY,normal,0,0
5345,2026-01-30T10:33:06.165Z,2026-01-30T10:33:07.618Z,1453,FG-A,BATCH-1010,DAY,normal,0,0
5346,2026-01-30T10:33:07.618Z,2026-01-30T10:33:09.269Z,1651,FG-A,BATCH-1010,DAY,normal,0,0
5347,2026-01-30T10:33:09.269Z,2026-01-30T10:33:10.907Z,1638,FG-A,BATCH-1010,DAY,normal,0,0
5348,2026-01-30T10:33:10.907Z,2026-01-30T10:33:12.546Z,1639,FG-A,BATCH-1010,DAY,normal,0,0
5349,2026-01-30T10:33:12.546Z,2026-01-30T10:33:13.955Z,1409,FG-A,BATCH-1010,DAY,normal,0,0
5350,2026-01-30T10:33:13.955Z,2026-01-30T10:33:15.480Z,1525,FG-A,BATCH-1010,DAY,normal,0,0
5351,2026-01-30T10:33:15.480Z,2026-01-30T10:33:17.133Z,1653,FG-A,BATCH-1010,DAY,normal,0,0
5352,2026-01-30T10:33:17.133Z,2026-01-30T10:33:18.735Z,1602,FG-A,BATCH-1010,DAY,normal,0,0
5353,2026-01-30T10:33:18.735Z,2026-01-30T10:33:20.218Z,1483,FG-A,BATCH-1010,DAY,normal,0,0
5354,2026-01-30T10:33:20.218Z,2026-01-30T10:33:21.837Z,1619,FG-A,BATCH-1010,DAY,normal,0,0
5355,2026-01-30T10:33:21.837Z,2026-01-30T10:33:23.356Z,1519,FG-A,BATCH-1010,DAY,normal,0,0
5356,2026-01-30T10:33:23.356Z,2026-01-30T10:33:24.843Z,1487,FG-A,BATCH-1010,DAY,normal,0,0
5357,2026-01-30T10:33:24.843Z,2026-01-30T10:33:26.351Z,1508,FG-A,BATCH-1010,DAY,normal,0,0
5358,2026-01-30T10:33:26.351Z,2026-01-30T10:33:28.000Z,1649,FG-A,BATCH-1010,DAY,normal,0,0
5359,2026-01-30T10:33:28.000Z,2026-01-30T10:33:29.656Z,1656,FG-A,BATCH-1010,DAY,normal,0,0
5360,2026-01-30T10:33:29.656Z,2026-01-30T10:33:31.191Z,1535,FG-A,BATCH-1010,DAY,normal,0,0
5361,2026-01-30T10:33:31.191Z,2026-01-30T10:33:32.917Z,1726,FG-A,BATCH-1010,DAY,normal,0,0
5362,2026-01-30T10:33:32.917Z,2026-01-30T10:33:38.509Z,5592,FG-A,BATCH-1010,DAY,jam_recovery,1,1
5363,2026-01-30T10:33:38.509Z,2026-01-30T10:33:40.233Z,1724,FG-A,BATCH-1010,DAY,normal,0,0
5364,2026-01-30T10:33:40.233Z,2026-01-30T10:33:41.916Z,1683,FG-A,BATCH-1010,DAY,normal,0,0
5365,2026-01-30T10:33:41.916Z,2026-01-30T10:33:43.648Z,1732,FG-A,BATCH-1010,DAY,normal,0,0
5366,2026-01-30T10:33:43.648Z,2026-01-30T10:33:45.382Z,1734,FG-A,BATCH-1010,DAY,normal,0,0
5367,2026-01-30T10:33:45.382Z,2026-01-30T10:33:47.062Z,1680,FG-A,BATCH-1010,DAY,normal,0,0
5368,2026-01-30T10:33:47.062Z,2026-01-30T10:33:48.675Z,1613,FG-A,BATCH-1010,DAY,normal,0,0
5369,2026-01-30T10:33:48.675Z,2026-01-30T10:33:50.269Z,1594,FG-A,BATCH-1010,DAY,normal,0,0
5370,2026-01-30T10:33:50.269Z,2026-01-30T10:33:51.799Z,1530,FG-A,BATCH-1010,DAY,normal,0,0
5371,2026-01-30T10:33:51.799Z,2026-01-30T10:33:53.477Z,1678,FG-A,BATCH-1010,DAY,normal,0,0
5372,2026-01-30T10:33:53.477Z,2026-01-30T10:33:54.952Z,1475,FG-A,BATCH-1010,DAY,normal,0,0
5373,2026-01-30T10:33:54.952Z,2026-01-30T10:33:56.655Z,1703,FG-A,BATCH-1010,DAY,normal,0,0
5374,2026-01-30T10:33:56.655Z,2026-01-30T10:33:58.177Z,1522,FG-A,BATCH-1010,DAY,normal,0,0
5375,2026-01-30T10:33:58.177Z,2026-01-30T10:33:59.689Z,1512,FG-A,BATCH-1010,DAY,normal,0,0
5376,2026-01-30T10:33:59.689Z,2026-01-30T10:34:01.222Z,1533,FG-A,BATCH-1010,DAY,normal,0,0
5377,2026-01-30T10:34:01.222Z,2026-01-30T10:34:02.907Z,1685,FG-A,BATCH-1010,DAY,normal,0,0
5378,2026-01-30T10:34:02.907Z,2026-01-30T10:34:04.405Z,1498,FG-A,BATCH-1010,DAY,normal,0,0
5379,2026-01-30T10:34:04.405Z,2026-01-30T10:34:06.138Z,1733,FG-A,BATCH-1010,DAY,normal,0,0
5380,2026-01-30T10:34:06.138Z,2026-01-30T10:34:07.640Z,1502,FG-A,BATCH-1010,DAY,normal,0,0
5381,2026-01-30T10:34:07.640Z,2026-01-30T10:34:09.343Z,1703,FG-A,BATCH-1010,DAY,normal,0,0
5382,2026-01-30T10:34:09.343Z,2026-01-30T10:34:11.067Z,1724,FG-A,BATCH-1010,DAY,normal,0,0
5383,2026-01-30T10:34:11.067Z,2026-01-30T10:34:12.624Z,1557,FG-A,BATCH-1010,DAY,normal,0,0
5384,2026-01-30T10:34:12.624Z,2026-01-30T10:34:13.989Z,1365,FG-A,BATCH-1010,DAY,fast_cycle,0,0
5385,2026-01-30T10:34:13.989Z,2026-01-30T10:34:15.493Z,1504,FG-A,BATCH-1010,DAY,normal,0,0
5386,2026-01-30T10:34:15.493Z,2026-01-30T10:34:17.010Z,1517,FG-A,BATCH-1010,DAY,normal,0,0
5387,2026-01-30T10:34:17.010Z,2026-01-30T10:34:18.624Z,1614,FG-A,BATCH-1010,DAY,normal,0,0
5388,2026-01-30T10:34:18.624Z,2026-01-30T10:34:20.230Z,1606,FG-A,BATCH-1010,DAY,normal,0,0
5389,2026-01-30T10:34:20.230Z,2026-01-30T10:34:21.924Z,1694,FG-A,BATCH-1010,DAY,normal,0,0
5390,2026-01-30T10:34:21.924Z,2026-01-30T10:34:23.474Z,1550,FG-A,BATCH-1010,DAY,normal,0,0
5391,2026-01-30T10:34:23.474Z,2026-01-30T10:34:26.155Z,2681,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5392,2026-01-30T10:34:26.155Z,2026-01-30T10:34:27.678Z,1523,FG-A,BATCH-1010,DAY,normal,0,0
5393,2026-01-30T10:34:27.678Z,2026-01-30T10:34:32.866Z,5188,FG-A,BATCH-1010,DAY,jam_recovery,1,1
5394,2026-01-30T10:34:32.866Z,2026-01-30T10:34:34.474Z,1608,FG-A,BATCH-1010,DAY,normal,0,0
5395,2026-01-30T10:34:34.474Z,2026-01-30T10:34:36.121Z,1647,FG-A,BATCH-1010,DAY,normal,0,0
5396,2026-01-30T10:34:36.121Z,2026-01-30T10:34:37.660Z,1539,FG-A,BATCH-1010,DAY,normal,0,0
5397,2026-01-30T10:34:37.660Z,2026-01-30T10:34:39.192Z,1532,FG-A,BATCH-1010,DAY,normal,0,0
5398,2026-01-30T10:34:39.192Z,2026-01-30T10:34:40.772Z,1580,FG-A,BATCH-1010,DAY,normal,0,0
5399,2026-01-30T10:34:40.772Z,2026-01-30T10:34:42.313Z,1541,FG-A,BATCH-1010,DAY,normal,0,0
5400,2026-01-30T10:34:42.313Z,2026-01-30T10:34:43.907Z,1594,FG-A,BATCH-1010,DAY,normal,0,0
5401,2026-01-30T10:34:43.907Z,2026-01-30T10:34:45.399Z,1492,FG-A,BATCH-1010,DAY,normal,0,0
5402,2026-01-30T10:34:45.399Z,2026-01-30T10:34:46.968Z,1569,FG-A,BATCH-1010,DAY,normal,0,0
5403,2026-01-30T10:34:46.968Z,2026-01-30T10:34:48.613Z,1645,FG-A,BATCH-1010,DAY,normal,0,0
5404,2026-01-30T10:34:48.613Z,2026-01-30T10:34:50.288Z,1675,FG-A,BATCH-1010,DAY,normal,0,0
5405,2026-01-30T10:34:50.288Z,2026-01-30T10:34:51.832Z,1544,FG-A,BATCH-1010,DAY,normal,0,0
5406,2026-01-30T10:34:51.832Z,2026-01-30T10:34:53.580Z,1748,FG-A,BATCH-1010,DAY,normal,0,0
5407,2026-01-30T10:34:53.580Z,2026-01-30T10:34:56.957Z,3377,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5408,2026-01-30T10:34:56.957Z,2026-01-30T10:34:58.558Z,1601,FG-A,BATCH-1010,DAY,normal,0,0
5409,2026-01-30T10:34:58.558Z,2026-01-30T10:35:00.302Z,1744,FG-A,BATCH-1010,DAY,normal,0,0
5410,2026-01-30T10:35:00.302Z,2026-01-30T10:35:01.865Z,1563,FG-A,BATCH-1010,DAY,normal,0,0
5411,2026-01-30T10:35:01.865Z,2026-01-30T10:35:03.491Z,1626,FG-A,BATCH-1010,DAY,normal,0,0
5412,2026-01-30T10:35:03.491Z,2026-01-30T10:35:05.060Z,1569,FG-A,BATCH-1010,DAY,normal,0,0
5413,2026-01-30T10:35:05.060Z,2026-01-30T10:35:06.774Z,1714,FG-A,BATCH-1010,DAY,normal,0,0
5414,2026-01-30T10:35:06.774Z,2026-01-30T10:35:08.408Z,1634,FG-A,BATCH-1010,DAY,normal,0,0
5415,2026-01-30T10:35:08.408Z,2026-01-30T10:35:09.926Z,1518,FG-A,BATCH-1010,DAY,normal,0,0
5416,2026-01-30T10:35:09.926Z,2026-01-30T10:35:11.387Z,1461,FG-A,BATCH-1010,DAY,normal,0,0
5417,2026-01-30T10:35:11.387Z,2026-01-30T10:35:13.054Z,1667,FG-A,BATCH-1010,DAY,normal,0,0
5418,2026-01-30T10:35:13.054Z,2026-01-30T10:35:14.599Z,1545,FG-A,BATCH-1010,DAY,normal,0,0
5419,2026-01-30T10:35:14.599Z,2026-01-30T10:35:16.091Z,1492,FG-A,BATCH-1010,DAY,normal,0,0
5420,2026-01-30T10:35:16.091Z,2026-01-30T10:35:18.880Z,2789,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5421,2026-01-30T10:35:18.880Z,2026-01-30T10:35:20.582Z,1702,FG-A,BATCH-1010,DAY,normal,0,0
5422,2026-01-30T10:35:20.582Z,2026-01-30T10:35:22.174Z,1592,FG-A,BATCH-1010,DAY,normal,0,0
5423,2026-01-30T10:35:22.174Z,2026-01-30T10:35:23.907Z,1733,FG-A,BATCH-1010,DAY,normal,0,0
5424,2026-01-30T10:35:23.907Z,2026-01-30T10:35:25.516Z,1609,FG-A,BATCH-1010,DAY,normal,0,0
5425,2026-01-30T10:35:25.516Z,2026-01-30T10:35:27.139Z,1623,FG-A,BATCH-1010,DAY,normal,0,0
5426,2026-01-30T10:35:27.139Z,2026-01-30T10:35:28.709Z,1570,FG-A,BATCH-1010,DAY,normal,0,0
5427,2026-01-30T10:35:28.709Z,2026-01-30T10:35:30.460Z,1751,FG-A,BATCH-1010,DAY,normal,0,0
5428,2026-01-30T10:35:30.460Z,2026-01-30T10:35:32.009Z,1549,FG-A,BATCH-1010,DAY,normal,0,0
5429,2026-01-30T10:35:32.009Z,2026-01-30T10:35:33.551Z,1542,FG-A,BATCH-1010,DAY,normal,0,0
5430,2026-01-30T10:35:33.551Z,2026-01-30T10:35:35.243Z,1692,FG-A,BATCH-1010,DAY,normal,0,0
5431,2026-01-30T10:35:35.243Z,2026-01-30T10:35:36.855Z,1612,FG-A,BATCH-1010,DAY,normal,0,0
5432,2026-01-30T10:35:36.855Z,2026-01-30T10:35:38.308Z,1453,FG-A,BATCH-1010,DAY,normal,0,0
5433,2026-01-30T10:35:38.308Z,2026-01-30T10:35:39.950Z,1642,FG-A,BATCH-1010,DAY,normal,0,0
5434,2026-01-30T10:35:39.950Z,2026-01-30T10:35:45.426Z,5476,FG-A,BATCH-1010,DAY,jam_recovery,1,1
5435,2026-01-30T10:35:45.426Z,2026-01-30T10:35:46.966Z,1540,FG-A,BATCH-1010,DAY,normal,0,0
5436,2026-01-30T10:35:46.966Z,2026-01-30T10:35:48.488Z,1522,FG-A,BATCH-1010,DAY,normal,0,0
5437,2026-01-30T10:35:48.488Z,2026-01-30T10:35:50.003Z,1515,FG-A,BATCH-1010,DAY,normal,0,0
5438,2026-01-30T10:35:50.003Z,2026-01-30T10:35:51.699Z,1696,FG-A,BATCH-1010,DAY,normal,0,0
5439,2026-01-30T10:35:51.699Z,2026-01-30T10:35:53.295Z,1596,FG-A,BATCH-1010,DAY,normal,0,0
5440,2026-01-30T10:35:53.295Z,2026-01-30T10:35:54.889Z,1594,FG-A,BATCH-1010,DAY,normal,0,0
5441,2026-01-30T10:35:54.889Z,2026-01-30T10:35:56.473Z,1584,FG-A,BATCH-1010,DAY,normal,0,0
5442,2026-01-30T10:35:56.473Z,2026-01-30T10:35:58.017Z,1544,FG-A,BATCH-1010,DAY,normal,0,0
5443,2026-01-30T10:35:58.017Z,2026-01-30T10:36:01.571Z,3554,FG-A,BATCH-1010,DAY,slow_cycle,0,1
5444,2026-01-30T10:36:01.571Z,2026-01-30T10:36:03.072Z,1501,FG-A,BATCH-1010,DAY,normal,0,0
5445,2026-01-30T10:36:03.072Z,2026-01-30T10:36:04.638Z,1566,FG-A,BATCH-1010,DAY,normal,0,0
5446,2026-01-30T10:36:04.638Z,2026-01-30T10:36:06.330Z,1692,FG-A,BATCH-1010,DAY,normal,0,0
5447,2026-01-30T10:36:06.330Z,2026-01-30T10:36:08.030Z,1700,FG-A,BATCH-1010,DAY,normal,0,0
5448,2026-01-30T10:36:08.030Z,2026-01-30T10:36:09.693Z,1663,FG-A,BATCH-1010,DAY,normal,0,0
5449,2026-01-30T10:36:09.693Z,2026-01-30T10:36:11.587Z,1894,FG-A,BATCH-1010,DAY,normal,0,0
5450,2026-01-30T10:36:11.587Z,2026-01-30T10:36:13.280Z,1693,FG-A,BATCH-1010,DAY,normal,0,0
5451,2026-01-30T10:36:13.280Z,2026-01-30T10:36:15.023Z,1743,FG-A,BATCH-1010,DAY,normal,0,0
5452,2026-01-30T10:36:15.023Z,2026-01-30T10:36:16.494Z,1471,FG-A,BATCH-1010,DAY,normal,0,0
5453,2026-01-30T10:36:16.494Z,2026-01-30T10:36:18.184Z,1690,FG-A,BATCH-1010,DAY,normal,0,0
5454,2026-01-30T10:36:18.184Z,2026-01-30T10:36:19.750Z,1566,FG-A,BATCH-1010,DAY,normal,0,0
5455,2026-01-30T10:36:19.750Z,2026-01-30T10:36:21.435Z,1685,FG-A,BATCH-1010,DAY,normal,0,0
5456,2026-01-30T10:36:21.435Z,2026-01-30T10:36:23.195Z,1760,FG-A,BATCH-1010,DAY,normal,0,0
5457,2026-01-30T10:36:23.195Z,2026-01-30T10:36:24.759Z,1564,FG-A,BATCH-1010,DAY,normal,0,0
5458,2026-01-30T10:36:24.759Z,2026-01-30T10:36:26.216Z,1457,FG-A,BATCH-1010,DAY,normal,0,0
5459,2026-01-30T10:36:26.216Z,2026-01-30T10:36:27.937Z,1721,FG-A,BATCH-1010,DAY,normal,0,0
5460,2026-01-30T10:36:27.937Z,2026-01-30T10:36:29.588Z,1651,FG-A,BATCH-1010,DAY,normal,0,0
5461,2026-01-30T10:36:29.588Z,2026-01-30T10:36:31.099Z,1511,FG-A,BATCH-1010,DAY,normal,0,0
5462,2026-01-30T10:36:31.099Z,2026-01-30T10:36:32.674Z,1575,FG-A,BATCH-1010,DAY,normal,0,0
5463,2026-01-30T10:36:32.674Z,2026-01-30T10:36:34.391Z,1717,FG-A,BATCH-1010,DAY,normal,0,0
5464,2026-01-30T10:36:34.391Z,2026-01-30T10:36:36.091Z,1700,FG-A,BATCH-1010,DAY,normal,0,0
5465,2026-01-30T10:36:36.091Z,2026-01-30T10:36:37.877Z,1786,FG-A,BATCH-1010,DAY,normal,0,0
5466,2026-01-30T10:36:37.877Z,2026-01-30T10:36:39.576Z,1699,FG-A,BATCH-1010,DAY,normal,0,0
5467,2026-01-30T10:36:39.576Z,2026-01-30T10:36:41.163Z,1587,FG-A,BATCH-1010,DAY,normal,0,0
5468,2026-01-30T10:36:41.163Z,2026-01-30T10:36:42.851Z,1688,FG-A,BATCH-1010,DAY,normal,0,0
5469,2026-01-30T10:36:42.851Z,2026-01-30T10:36:44.555Z,1704,FG-A,BATCH-1010,DAY,normal,0,0
5470,2026-01-30T10:36:44.555Z,2026-01-30T10:36:46.132Z,1577,FG-A,BATCH-1010,DAY,normal,0,0
5471,2026-01-30T10:36:46.132Z,2026-01-30T10:36:47.507Z,1375,FG-A,BATCH-1010,DAY,normal,0,0
5472,2026-01-30T10:36:47.507Z,2026-01-30T10:36:49.012Z,1505,FG-A,BATCH-1010,DAY,normal,0,0
5473,2026-01-30T10:36:49.012Z,2026-01-30T10:36:50.569Z,1557,FG-A,BATCH-1010,DAY,normal,0,0
5474,2026-01-30T10:36:50.569Z,2026-01-30T10:36:52.163Z,1594,FG-A,BATCH-1010,DAY,normal,0,0
5475,2026-01-30T10:36:52.163Z,2026-01-30T10:36:53.569Z,1406,FG-A,BATCH-1010,DAY,normal,0,0
5476,2026-01-30T10:36:53.569Z,2026-01-30T10:36:55.292Z,1723,FG-A,BATCH-1010,DAY,normal,0,0
5477,2026-01-30T10:36:55.292Z,2026-01-30T10:36:56.754Z,1462,FG-A,BATCH-1010,DAY,normal,0,0
5478,2026-01-30T10:36:56.754Z,2026-01-30T10:36:58.398Z,1644,FG-A,BATCH-1010,DAY,normal,0,0
5479,2026-01-30T10:36:58.398Z,2026-01-30T10:36:59.958Z,1560,FG-A,BATCH-1010,DAY,normal,0,0
5480,2026-01-30T10:36:59.958Z,2026-01-30T10:37:01.525Z,1567,FG-A,BATCH-1010,DAY,normal,0,0
5481,2026-01-30T10:37:01.525Z,2026-01-30T10:37:03.198Z,1673,FG-A,BATCH-1010,DAY,normal,0,0
5482,2026-01-30T10:37:03.198Z,2026-01-30T10:37:04.731Z,1533,FG-A,BATCH-1010,DAY,normal,0,0
5483,2026-01-30T10:37:04.731Z,2026-01-30T10:37:06.350Z,1619,FG-A,BATCH-1010,DAY,normal,0,0
5484,2026-01-30T10:37:06.350Z,2026-01-30T10:37:08.026Z,1676,FG-A,BATCH-1010,DAY,normal,0,0
5485,2026-01-30T10:37:08.026Z,2026-01-30T10:37:09.384Z,1358,FG-A,BATCH-1010,DAY,normal,0,0
5486,2026-01-30T10:37:09.384Z,2026-01-30T10:37:10.918Z,1534,FG-A,BATCH-1010,DAY,normal,0,0
5487,2026-01-30T10:37:10.918Z,2026-01-30T10:37:12.468Z,1550,FG-A,BATCH-1010,DAY,normal,0,0
5488,2026-01-30T10:37:12.468Z,2026-01-30T10:37:19.317Z,6849,FG-A,BATCH-1010,DAY,long_gap,1,1
5489,2026-01-30T10:37:19.317Z,2026-01-30T10:37:20.976Z,1659,FG-A,BATCH-1010,DAY,normal,0,0
5490,2026-01-30T10:37:20.976Z,2026-01-30T10:37:22.787Z,1811,FG-A,BATCH-1010,DAY,normal,0,0
5491,2026-01-30T10:37:22.787Z,2026-01-30T10:37:24.157Z,1370,FG-A,BATCH-1010,DAY,normal,0,0
5492,2026-01-30T10:37:24.157Z,2026-01-30T10:37:25.694Z,1537,FG-A,BATCH-1010,DAY,normal,0,0
5493,2026-01-30T10:37:25.694Z,2026-01-30T10:37:27.332Z,1638,FG-A,BATCH-1010,DAY,normal,0,0
5494,2026-01-30T10:37:27.332Z,2026-01-30T10:37:28.956Z,1624,FG-A,BATCH-1010,DAY,normal,0,0
